"mapid","adxcode","regioncode","time","win","weights"
1,"8","1156320500","11",1,2
1,"9","1156520100","11",0,11
1,"2","1156530100","11",1,3
1,"7","1156442000","11",1,2
1,"6","1156320500","11",0,19
1,"8","1156441900","11",0,2
1,"2","1156220100","11",0,5
1,"8","1156330300","11",0,4
1,"6","1156450100","11",0,5
1,"9","1156450100","11",0,1
1,"7","1156530100","11",1,27
1,"7","1156440100","11",1,2
1,"7","1156420100","11",1,15
1,"6","1156140100","11",1,2
1,"8","1156330300","11",1,2
1,"4","1156360100","11",1,1
1,"2","1156520100","11",0,1
1,"10","1156440100","11",0,14
1,"8","1156320500","11",0,1
1,"9","1156320500","11",0,5
1,"7","1156210100","11",0,3
1,"8","1156440400","11",1,3
1,"7","1156370200","11",0,3
1,"7","1156440300","11",0,2
1,"10","1156120000","11",0,6
1,"9","1156441900","11",0,1
1,"4","1156330300","11",0,1
1,"6","1156370200","11",1,8
1,"10","1156150100","11",1,26
1,"6","1156140100","11",0,2
1,"2","1156140100","11",1,1
1,"8","1156110000","11",1,1
1,"9","1156440300","11",1,1
1,"4","1156370200","11",1,5
1,"3","1156140100","11",0,1
1,"8","1156360100","11",0,1
1,"7","1156420100","11",1,3
1,"3","1156370300","11",0,1
1,"2","1156420100","11",0,4
1,"6","1156440600","11",1,8
1,"6","1156420100","11",1,1
1,"7","1156120000","11",1,4
1,"3","1156441900","11",0,3
1,"5","1156120000","11",0,13
1,"10","1156220100","11",1,1
1,"10","1156370300","11",1,1
1,"9","1156360100","11",0,3
1,"5","1156500000","11",0,12
1,"4","1156360100","11",1,2
1,"5","1156120000","11",1,2
1,"8","1156220100","11",1,4
1,"2","1156210100","11",0,5
1,"3","1156210100","11",1,3
1,"2","1156370100","11",1,11
1,"1","1156360100","11",0,8
1,"10","1156321000","11",0,5
1,"1","1156440400","11",1,1
1,"7","1156440400","11",1,6
1,"10","1156120000","11",1,6
1,"1","1156120000","11",1,2
1,"6","1156360100","11",0,3
1,"8","1156360100","11",1,1
1,"2","1156360100","11",0,2
1,"6","1156440400","11",1,4
1,"8","1156460100","11",1,7
1,"1","1156370300","11",1,7
1,"2","1156130200","11",0,15
1,"10","1156320600","11",0,17
1,"7","1156110000","11",1,8
1,"5","1156460100","11",1,2
1,"5","1156440100","12",1,1
1,"2","1156520100","12",1,2
1,"1","1156440100","12",0,1
1,"5","1156330300","12",0,2
1,"7","1156440100","12",1,2
1,"1","1156220100","12",0,12
1,"7","1156320500","12",0,3
1,"5","1156110000","12",1,2
1,"7","1156120000","12",1,2
1,"1","1156530100","12",1,8
1,"9","1156370200","12",0,3
1,"5","1156330300","12",1,3
1,"9","1156321000","12",0,3
1,"9","1156500000","12",1,4
1,"4","1156320500","12",1,5
1,"8","1156520100","12",1,2
1,"4","1156331000","12",0,21
1,"8","1156440400","12",0,18
1,"3","1156330100","12",1,6
1,"6","1156230100","12",1,10
1,"9","1156331000","12",0,2
1,"7","1156330300","12",1,2
1,"3","1156330300","12",1,2
1,"1","1156410100","12",1,3
1,"2","1156440300","12",0,2
1,"5","1156430100","12",1,24
1,"5","1156530100","12",1,11
1,"3","1156441900","12",1,16
1,"1","1156140100","12",1,2
1,"3","1156370200","12",1,2
1,"9","1156450100","12",1,1
1,"2","1156450100","12",0,2
1,"4","1156430100","12",1,2
1,"9","1156440100","12",0,4
1,"6","1156441900","12",1,2
1,"7","1156140100","12",1,2
1,"4","1156210200","12",1,7
1,"7","1156130100","12",1,1
1,"3","1156210200","12",1,1
1,"5","1156420100","12",0,7
1,"7","1156110000","12",1,9
1,"4","1156441300","12",1,1
1,"4","1156140100","12",1,4
1,"4","1156410100","12",0,7
1,"10","1156210200","12",1,6
1,"7","1156350100","12",1,8
1,"2","1156450100","12",0,1
1,"3","1156440300","12",1,16
1,"3","1156320100","12",1,5
1,"9","1156140100","12",1,5
1,"8","1156440100","12",1,16
1,"7","1156530100","12",1,4
1,"8","1156320200","12",1,11
1,"9","1156130100","12",0,1
1,"5","1156210200","12",1,1
1,"3","1156410100","12",1,1
1,"6","1156430100","12",1,17
1,"2","1156220100","12",1,10
1,"5","1156430100","12",1,1
1,"8","1156441300","12",1,8
1,"2","1156360100","12",1,1
1,"4","1156440300","12",0,2
1,"7","1156210100","12",1,4
1,"1","1156410100","12",1,1
1,"4","1156140100","12",0,4
1,"7","1156340100","12",0,8
1,"8","1156320500","12",1,9
1,"10","1156120000","12",1,5
1,"6","1156530100","12",1,1
1,"7","1156230100","12",1,3
1,"9","1156330300","12",0,2
1,"5","1156410100","12",0,2
1,"9","1156340100","12",0,1
1,"4","1156430100","12",1,3
1,"4","1156230100","12",0,2
1,"4","1156230100","12",1,1
1,"1","1156330100","12",1,10
1,"3","1156330100","12",1,4
1,"3","1156130100","12",1,8
1,"2","1156210100","12",0,5
1,"5","1156130100","12",0,2
1,"9","1156320200","12",0,1
1,"10","1156150100","12",0,2
1,"4","1156440600","12",0,4
1,"10","1156500000","12",1,5
1,"9","1156120000","12",0,11
1,"2","1156210100","12",0,8
1,"7","1156150100","12",1,7
1,"4","1156440400","12",1,5
1,"10","1156360100","12",0,21
1,"4","1156440400","12",1,4
1,"8","1156120000","12",1,9
1,"1","1156350500","12",1,3
1,"5","1156370100","12",0,8
1,"6","1156120000","12",0,3
1,"1","1156460100","12",1,8
1,"4","1156350500","12",0,9
1,"10","1156440500","12",1,3
1,"7","1156460100","12",1,4
1,"6","1156370300","12",1,3
1,"9","1156350500","12",1,8
1,"4","1156321000","12",0,19
1,"9","1156321000","12",0,5
1,"5","1156350500","12",1,5
1,"1","1156331000","12",0,1
1,"10","1156440500","12",1,4
1,"7","1156350500","12",0,8
1,"7","1156370300","12",1,4
1,"2","1156360100","12",0,7
1,"6","1156350500","12",0,3
1,"6","1156360100","12",1,6
1,"4","1156442000","12",0,9
1,"8","1156440500","12",1,3
1,"6","1156360100","12",0,19
1,"5","1156321000","12",1,3
1,"5","1156130200","12",0,3
1,"2","1156442000","12",1,8
1,"9","1156360100","12",0,2
1,"3","1156442000","12",0,1
1,"6","1156330200","12",1,5
1,"3","1156330200","12",1,3
1,"5","1156371300","12",0,7
1,"7","1156350500","12",0,24
1,"5","1156330200","12",0,3
1,"3","1156130200","12",1,6
1,"7","1156440500","12",0,1
1,"5","1156330200","12",0,2
1,"7","1156130100","13",1,4
1,"10","1156130100","13",0,5
1,"8","1156130100","13",1,5
1,"9","1156130100","13",1,1
1,"8","1156520100","13",1,1
1,"6","1156340100","13",1,27
1,"4","1156340100","13",1,10
1,"8","1156430100","13",0,12
1,"2","1156320500","13",1,73
1,"2","1156210200","13",1,11
1,"7","1156140100","13",0,3
1,"3","1156450100","13",0,10
1,"7","1156350100","13",0,24
1,"3","1156320200","13",0,1
1,"9","1156340100","13",1,1
1,"8","1156330300","13",1,1
1,"1","1156220100","13",1,5
1,"5","1156440100","13",0,8
1,"3","1156441900","13",0,14
1,"8","1156440100","13",1,10
1,"3","1156370200","13",0,2
1,"1","1156370200","13",1,2
1,"2","1156320600","13",1,3
1,"3","1156320500","13",1,3
1,"6","1156320500","13",0,18
1,"2","1156440400","13",0,1
1,"3","1156420100","13",0,2
1,"3","1156450100","13",0,1
1,"10","1156440100","13",0,17
1,"5","1156350500","13",1,4
1,"5","1156440300","13",0,3
1,"5","1156440100","13",0,1
1,"2","1156220100","13",1,3
1,"9","1156520100","13",1,6
1,"7","1156530100","13",1,2
1,"2","1156150100","13",1,5
1,"6","1156320500","13",0,2
1,"9","1156520100","13",1,9
1,"6","1156150100","13",1,6
1,"2","1156440400","13",1,2
1,"2","1156440100","13",1,5
1,"10","1156370200","13",1,1
1,"7","1156110000","13",0,6
1,"8","1156440300","13",0,7
1,"8","1156440600","13",1,2
1,"4","1156120000","13",1,9
1,"2","1156210100","13",1,3
1,"7","1156140100","13",1,17
1,"6","1156441300","13",0,12
1,"5","1156320200","13",1,2
1,"10","1156500000","13",1,5
1,"1","1156120000","13",0,11
1,"6","1156360100","13",1,7
1,"6","1156220100","13",0,7
1,"4","1156140100","13",0,1
1,"8","1156120000","13",0,4
1,"2","1156120000","13",0,7
1,"2","1156150100","13",0,7
1,"8","1156150100","13",0,4
1,"1","1156210100","13",0,4
1,"6","1156150100","13",1,5
1,"4","1156500000","13",1,2
1,"5","1156370300","13",1,3
1,"2","1156220100","13",0,3
1,"6","1156440400","13",0,1
1,"7","1156440400","13",0,19
1,"8","1156120000","13",0,10
1,"9","1156321000","13",1,8
1,"5","1156370100","13",1,22
1,"8","1156440400","13",1,14
1,"5","1156440600","13",0,14
1,"6","1156360100","13",1,4
1,"3","1156350500","13",1,2
1,"10","1156442000","13",1,9
1,"7","1156350500","13",0,2
1,"4","1156320600","13",0,2
1,"2","1156442000","13",1,2
1,"9","1156321000","13",1,1
1,"9","1156442000","13",1,1
1,"5","1156130200","13",1,3
1,"9","1156320600","13",1,1
1,"6","1156330200","13",1,8
1,"9","1156321000","13",0,5
1,"7","1156321000","13",0,1
1,"7","1156321000","13",1,1
1,"3","1156330200","13",1,15
1,"10","1156321000","13",0,3
1,"5","1156442000","13",0,17
1,"4","1156370300","13",1,2
1,"7","1156460100","13",1,3
1,"8","1156320600","13",1,2
1,"5","1156230100","14",1,2
1,"5","1156530100","14",1,4
1,"9","1156410100","14",1,3
1,"5","1156110000","14",0,4
1,"1","1156210100","14",1,3
1,"7","1156430100","14",0,3
1,"4","1156320200","14",0,3
1,"4","1156320500","14",0,3
1,"1","1156450100","14",1,5
1,"5","1156430100","14",0,2
1,"1","1156330100","14",1,9
1,"3","1156441300","14",0,1
1,"5","1156321000","14",1,4
1,"8","1156110000","14",0,2
1,"3","1156520100","14",1,3
1,"8","1156210200","14",1,11
1,"10","1156450100","14",0,3
1,"8","1156330300","14",1,5
1,"7","1156441900","14",0,1
1,"5","1156140100","14",0,1
1,"8","1156130100","14",0,3
1,"8","1156440300","14",1,2
1,"5","1156370200","14",0,1
1,"8","1156320500","14",1,2
1,"2","1156450100","14",0,1
1,"4","1156430100","14",0,2
1,"8","1156371300","14",0,1
1,"8","1156442000","14",0,2
1,"5","1156320200","14",0,1
1,"10","1156420100","14",0,1
1,"5","1156150100","14",1,3
1,"8","1156450100","14",1,1
1,"4","1156320100","14",0,3
1,"2","1156350100","14",0,1
1,"3","1156441900","14",0,5
1,"10","1156320100","14",1,7
1,"9","1156340100","14",1,4
1,"9","1156340100","14",0,10
1,"7","1156321000","14",0,1
1,"1","1156130100","14",1,8
1,"2","1156230100","14",1,2
1,"5","1156441300","14",0,23
1,"4","1156330100","14",1,2
1,"5","1156520100","14",0,1
1,"7","1156340100","14",1,4
1,"2","1156330100","14",0,3
1,"10","1156430100","14",1,3
1,"6","1156340100","14",1,8
1,"7","1156530100","14",0,3
1,"4","1156321000","14",0,6
1,"4","1156530100","14",0,9
1,"4","1156320500","14",1,7
1,"9","1156440300","14",1,3
1,"6","1156210100","14",1,3
1,"10","1156440600","14",1,8
1,"8","1156350100","14",1,1
1,"6","1156430100","14",1,1
1,"9","1156330100","14",1,2
1,"7","1156340100","14",0,3
1,"3","1156140100","14",1,2
1,"3","1156440400","14",1,9
1,"9","1156520100","14",0,9
1,"1","1156330300","14",0,5
1,"9","1156120000","14",1,13
1,"4","1156330100","14",1,2
1,"8","1156370300","14",0,16
1,"7","1156210100","14",1,1
1,"6","1156441300","14",1,2
1,"9","1156120000","14",1,2
1,"2","1156150100","14",1,2
1,"1","1156440400","14",1,4
1,"8","1156120000","14",1,3
1,"9","1156442000","14",1,1
1,"9","1156120000","14",0,4
1,"3","1156210100","14",0,3
1,"7","1156371300","14",0,7
1,"9","1156210100","14",0,3
1,"6","1156440700","14",1,4
1,"3","1156360100","14",0,8
1,"9","1156440700","14",1,2
1,"9","1156440400","14",1,2
1,"4","1156370100","14",0,11
1,"9","1156370100","14",0,8
1,"9","1156370100","14",1,4
1,"10","1156320600","14",0,5
1,"3","1156460100","14",1,3
1,"3","1156441200","14",1,4
1,"10","1156320600","14",1,3
1,"2","1156441200","14",0,2
1,"8","1156441200","14",0,10
1,"8","1156441200","14",1,11
1,"6","1156441200","14",0,2
1,"6","1156441200","14",1,4
1,"7","1156350100","15",1,8
1,"9","1156130100","15",1,5
1,"2","1156110000","15",0,4
1,"9","1156230100","15",1,18
1,"7","1156230100","15",1,1
1,"7","1156440300","15",1,2
1,"1","1156150100","15",1,5
1,"9","1156210200","15",1,11
1,"5","1156430100","15",0,1
1,"7","1156350100","15",1,2
1,"4","1156230100","15",0,9
1,"5","1156210200","15",0,10
1,"10","1156410100","15",1,2
1,"1","1156330100","15",0,1
1,"7","1156450100","15",0,2
1,"5","1156370200","15",1,7
1,"7","1156370200","15",1,9
1,"4","1156321000","15",1,3
1,"4","1156441900","15",1,1
1,"3","1156450100","15",0,7
1,"10","1156420100","15",1,3
1,"6","1156140100","15",0,3
1,"7","1156520100","15",1,3
1,"9","1156320100","15",0,7
1,"2","1156440300","15",0,11
1,"2","1156450100","15",1,1
1,"10","1156440300","15",0,5
1,"5","1156321000","15",1,1
1,"10","1156320100","15",1,3
1,"1","1156370300","15",0,4
1,"4","1156420100","15",0,1
1,"7","1156140100","15",0,1
1,"10","1156321000","15",1,3
1,"2","1156110000","15",0,15
1,"2","1156440100","15",0,3
1,"9","1156441900","15",1,26
1,"2","1156320200","15",1,2
1,"1","1156370200","15",1,3
1,"7","1156450100","15",1,4
1,"1","1156360100","15",0,8
1,"2","1156410100","15",0,7
1,"10","1156140100","15",1,5
1,"1","1156441900","15",0,11
1,"5","1156410100","15",1,8
1,"8","1156320200","15",0,4
1,"7","1156321000","15",1,1
1,"9","1156420100","15",1,13
1,"9","1156520100","15",1,5
1,"3","1156370200","15",0,3
1,"7","1156440100","15",1,2
1,"5","1156370200","15",1,4
1,"7","1156140100","15",1,1
1,"10","1156420100","15",0,1
1,"9","1156420100","15",1,4
1,"1","1156440700","15",1,3
1,"1","1156440300","15",0,7
1,"9","1156441300","15",1,6
1,"9","1156321000","15",1,1
1,"2","1156110000","15",0,1
1,"8","1156520100","15",1,2
1,"5","1156520100","15",1,2
1,"1","1156450100","15",1,2
1,"2","1156120000","15",1,2
1,"2","1156370200","15",1,2
1,"1","1156360100","15",1,4
1,"4","1156520100","15",0,3
1,"2","1156440300","15",1,4
1,"3","1156120000","15",0,7
1,"9","1156220100","15",0,7
1,"9","1156150100","15",1,6
1,"10","1156360100","15",0,8
1,"1","1156150100","15",0,1
1,"2","1156440700","15",1,2
1,"8","1156440700","15",0,3
1,"7","1156321000","15",1,1
1,"3","1156150100","15",0,1
1,"5","1156440700","15",0,2
1,"3","1156371300","15",0,1
1,"3","1156321000","15",0,4
1,"7","1156360100","15",1,3
1,"7","1156120000","15",1,10
1,"4","1156441200","15",0,16
1,"5","1156320600","15",0,28
1,"6","1156130200","15",1,4
1,"5","1156370300","15",1,4
1,"1","1156370100","15",1,2
1,"10","1156441200","15",1,11
1,"8","1156441200","15",1,3
1,"4","1156441200","15",1,4
1,"6","1156441200","15",1,9
1,"4","1156441200","15",0,4
1,"7","1156441200","15",1,6
1,"9","1156110000","15",1,6
1,"9","1156450100","16",1,4
1,"5","1156450100","16",0,2
1,"9","1156320200","16",1,1
1,"6","1156410100","16",0,2
1,"4","1156440300","16",1,2
1,"10","1156210200","16",0,5
1,"7","1156410100","16",0,3
1,"9","1156320500","16",0,2
1,"3","1156320100","16",0,15
1,"2","1156350100","16",1,8
1,"2","1156340100","16",1,4
1,"8","1156370200","16",1,2
1,"3","1156370200","16",0,3
1,"6","1156440100","16",0,2
1,"3","1156430100","16",0,2
1,"10","1156441900","16",0,1
1,"5","1156320200","16",1,32
1,"10","1156340100","16",1,7
1,"9","1156321000","16",1,4
1,"9","1156440300","16",0,5
1,"1","1156440100","16",1,1
1,"7","1156320100","16",1,1
1,"5","1156440100","16",1,3
1,"9","1156130100","16",1,1
1,"6","1156350100","16",0,1
1,"6","1156320200","16",1,3
1,"6","1156140100","16",1,18
1,"1","1156130100","16",1,1
1,"1","1156210200","16",1,10
1,"6","1156440300","16",0,6
1,"10","1156140100","16",1,1
1,"9","1156440100","16",0,1
1,"9","1156350100","16",0,2
1,"3","1156440100","16",1,14
1,"9","1156320500","16",0,3
1,"5","1156321000","16",0,9
1,"1","1156460100","16",1,10
1,"9","1156140100","16",0,3
1,"7","1156150100","16",0,5
1,"6","1156440100","16",1,1
1,"2","1156440300","16",1,2
1,"2","1156320200","16",1,2
1,"6","1156430100","16",0,3
1,"1","1156371300","16",0,3
1,"4","1156430100","16",0,19
1,"5","1156440700","16",1,3
1,"8","1156120000","16",1,2
1,"1","1156340100","16",1,2
1,"10","1156150100","16",0,4
1,"10","1156360100","16",1,4
1,"7","1156230100","16",1,1
1,"5","1156321000","16",0,3
1,"2","1156440700","16",0,1
1,"1","1156430100","16",1,2
1,"2","1156350100","16",1,3
1,"7","1156441300","16",1,2
1,"9","1156220100","16",1,3
1,"3","1156150100","16",1,1
1,"9","1156430100","16",1,1
1,"3","1156440700","16",1,3
1,"10","1156220100","16",0,8
1,"4","1156330200","16",0,3
1,"6","1156360100","16",1,5
1,"2","1156442000","16",1,1
1,"6","1156440400","16",1,3
1,"9","1156120000","16",0,7
1,"3","1156120000","16",0,11
1,"3","1156120000","16",1,2
1,"8","1156370100","16",1,10
1,"10","1156441200","16",1,2
1,"2","1156321100","16",1,5
1,"5","1156320600","16",0,17
1,"10","1156321100","16",1,3
1,"7","1156321100","16",0,26
1,"9","1156370300","16",0,2
1,"9","1156441200","16",1,11
1,"10","1156460100","16",0,18
1,"4","1156320600","16",0,13
1,"5","1156370300","16",0,5
1,"6","1156330100","17",0,7
1,"9","1156210200","17",1,5
1,"9","1156350100","17",0,15
1,"1","1156130100","17",0,7
1,"3","1156210200","17",1,1
1,"1","1156350100","17",1,5
1,"10","1156210200","17",0,1
1,"10","1156420100","17",1,11
1,"9","1156330200","17",0,10
1,"6","1156140100","17",1,7
1,"10","1156440300","17",1,17
1,"3","1156110000","17",1,3
1,"7","1156440100","17",1,11
1,"3","1156450100","17",1,4
1,"10","1156450100","17",1,14
1,"7","1156370100","17",1,6
1,"7","1156110000","17",1,10
1,"8","1156440500","17",0,3
1,"2","1156440300","17",0,2
1,"7","1156320200","17",1,18
1,"9","1156370200","17",0,10
1,"9","1156440700","17",1,10
1,"1","1156450100","17",0,1
1,"1","1156140100","17",1,1
1,"6","1156320500","17",1,60
1,"4","1156441300","17",0,2
1,"4","1156150100","17",1,4
1,"1","1156360100","17",1,2
1,"10","1156120000","17",0,2
1,"8","1156370200","17",1,11
1,"10","1156450100","17",1,1
1,"1","1156220100","17",0,1
1,"9","1156210100","17",1,4
1,"8","1156330200","17",0,4
1,"1","1156442000","17",1,1
1,"9","1156321000","17",0,3
1,"5","1156150100","17",1,1
1,"8","1156210100","17",0,4
1,"7","1156440700","17",0,1
1,"3","1156210100","17",0,1
1,"7","1156440400","17",1,4
1,"4","1156210100","17",1,12
1,"4","1156520100","17",0,1
1,"6","1156520100","17",0,2
1,"4","1156530100","17",0,8
1,"7","1156530100","17",1,7
1,"2","1156530100","17",1,4
1,"2","1156530100","17",1,3
1,"9","1156371300","17",0,33
1,"3","1156460100","17",1,3
1,"1","1156500000","17",1,11
1,"2","1156210100","17",0,3
1,"5","1156210100","17",1,4
1,"7","1156210100","17",1,2
1,"3","1156460100","17",1,12
1,"3","1156320600","17",1,3
1,"4","1156500000","17",1,24
1,"8","1156460100","17",1,15
1,"2","1156370300","17",0,6
1,"4","1156110000","17",0,21
1,"4","1156320600","17",1,1
1,"2","1156460100","17",0,8
1,"6","1156350100","18",0,1
1,"4","1156450100","18",1,7
1,"1","1156440300","18",1,10
1,"1","1156410100","18",0,2
1,"5","1156230100","18",1,1
1,"7","1156440100","18",1,3
1,"8","1156210200","18",0,26
1,"5","1156330300","18",1,2
1,"4","1156440100","18",1,1
1,"3","1156440100","18",1,1
1,"4","1156350100","18",1,1
1,"6","1156330200","18",0,3
1,"1","1156330300","18",0,4
1,"7","1156430100","18",1,10
1,"8","1156120000","18",1,3
1,"8","1156230100","18",1,3
1,"6","1156210100","18",1,1
1,"4","1156320100","18",0,15
1,"8","1156350100","18",0,1
1,"10","1156340100","18",1,2
1,"1","1156210200","18",1,6
1,"6","1156441900","18",1,15
1,"1","1156320100","18",0,3
1,"1","1156130100","18",1,5
1,"6","1156350100","18",1,5
1,"7","1156130100","18",1,1
1,"6","1156500000","18",1,6
1,"2","1156420100","18",1,3
1,"6","1156441900","18",1,2
1,"1","1156420100","18",0,1
1,"10","1156320100","18",1,4
1,"4","1156220100","18",1,8
1,"2","1156330200","18",1,2
1,"9","1156150100","18",1,1
1,"6","1156210100","18",0,5
1,"10","1156120000","18",1,4
1,"4","1156210100","18",1,11
1,"4","1156150100","18",0,2
1,"8","1156220100","18",0,6
1,"9","1156360100","18",1,1
1,"6","1156321000","18",0,2
1,"6","1156360100","18",0,1
1,"8","1156440600","18",0,2
1,"8","1156440600","18",1,5
1,"6","1156440100","18",1,12
